web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574953442-3696","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Traci Nichols","Five Stars","April 22, 2017","Beautiful-looking product, and the sound is incredible!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Symphonized-Wraith-Bluetooth-Wireless-Headphones/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews&sortBy=helpful"
"1574953396-3487","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","jtown","Great sound, worth every penny but...","January 31, 2019","First off I love these. Only had them for a few hours but in very impressed with sound quality, volume, and comfort. And they look pretty cool. But the wood is not what I ordered. That's not a huge deal because I almost went with this color anyway. I was worried when I put them on because the earpads are just about as small as I could ever want them. Almost on ear size. But they do fit around my ear perfectly and are in fact VERY comfortable even with a hat or glasses. Tight fit but not too much pressure.
They feel a little cheaper than I had hoped but nonetheless very sturdy and I'm pretty clumsy so we'll see how they hold up. Again, the amazing sound quality out of the box completely made up for all that. I've read they don't sound good until the drivers are broken in a bit but I love the sound and can't wait to hear it improve with use. Plus the charging cable and aux cord are pretty nice. And a cool carrying bag I'm never gonna use. I'll up it to 4 stars if I'm still happy in a week.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Symphonized-Wraith-Bluetooth-Wireless-Headphones/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews&sortBy=helpful"
"1574953451-3738","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Great product, just need to remove the foam over ...","January 26, 2018","Great product, just need to remove the foam over the tweeters for better sound.  Take a look  at the youTube on that.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Symphonized-Wraith-Bluetooth-Wireless-Headphones/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews&sortBy=helpful"
"1574953407-3535","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Courtney","Meet cute","January 29, 2019","If you wear these headphones the people who think you are attractive will have an in to flirt with you.  ""Great headphones!"" they will say.  What's cool is you don't find them attractive you can pretend you don't hear them because you are wearing headphones.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Symphonized-Wraith-Bluetooth-Wireless-Headphones/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews&sortBy=helpful"
"1574953438-3673","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Thomas Davis","DO NOT BUY THESE !!!!!","May 7, 2018","DO NOT BUY THESE HEADPHONES - I thought I would really like them, I have had issues in the past with plastic bridges breaking on me, so I figured.. why not metal, plus the wood grain was a nice touch, but after using them for 2 months, they stopped working. I had tried to turn up the volume on the headset, and when I did, they went to maximum volume. I took a look at the button, and it was sunk in to the casing. It's not like I had pressed hard, so I was a little surprised. Then, after I had turned them off, they would no longer pair with any devices. I tried to contact the manufacturer since I had just bought them, but Amazon wouldn't touch them. I contacted the manufacturer, and their idea was that I send them the headphones on my $$ for them to repair, or replace with a re-manufactured pair. I explained that this was not O.K, but as according to Olivia at Syphonized (or whatever company is selling them), ""it's our policy"".

I wouldn't waste my time with this product, it's too much money to throw away since you might end up with a used pair to replace your > 1 month old pair.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Symphonized-Wraith-Bluetooth-Wireless-Headphones/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews&sortBy=helpful"
"1574953455-3757","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","todd","Two Stars","June 30, 2017","Product was shipped well. I gave it to stars because I am having issues with the sound quality.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Symphonized-Wraith-Bluetooth-Wireless-Headphones/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews&sortBy=helpful"
"1574953428-3638","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Haley Balcomb","Love the look and material","July 8, 2017","Love the look and material, quality headphones for price! Only a 4 for the sound (being a sound junkie, gotta stay true to the facts). but them being only $60-$75, 5 on sound (for the price). Definitely going to be checking out the wireless in-ear headphones as well 👍🏻","4.0 out of 5 stars","Next page→","https://www.amazon.com/Symphonized-Wraith-Bluetooth-Wireless-Headphones/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews&sortBy=helpful"
"1574953440-3685","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Amazon Customer","Five Stars","August 29, 2017","The sound quality is amazing!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Symphonized-Wraith-Bluetooth-Wireless-Headphones/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews&sortBy=helpful"
"1574953392-3461","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Tad D","Amazing value and sound. Pull the foam out though (PICTURES)","February 2, 2017","These headphones are an amazing value! They have style and GREAT deep sound. The wood definitely creates a better sound than I have ever heard before. The drums have that mid-bass ""snap"" that you can feel in person and usually miss out on with headphones at this price. Bass guitars sound like they are meant to in these headphones.

I agree with most that they sound slightly muddy at first, but they get better as the driver gets worked. I found what the other reviewer said to be true with the highs being slightly muffled, and I did the same thing he did and removed the foam. Now they sound even better. It was a very simple thing to do, only took me 5 minutes. Don't worry the cloth with the ""L"" & ""R"" is attached to the ear pads, so they will look the exact same as before. See photos.

All around these headphones are very solid and look like they are much more high end than the price payed.","5.0 out of 5 stars","",""
"1574953445-3701","https://www.amazon.com/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_viewopt_srt?reviewerType=all_reviews&pageNumber=1&sortBy=helpful","Esteban","Three Stars","January 25, 2017","Good.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Symphonized-Wraith-Bluetooth-Wireless-Headphones/product-reviews/B01MYYH3PC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews&sortBy=helpful"
